order_date,ship_date,ship_mode,segment,country,city,state,region,category,sub_category,sales,quantity,discount,profit
2014-09-10,2014-09-16,Standard Class,Consumer,United States,Gresham,Oregon,West,Furniture,Chairs,1487.04,5,0.2,148.704
2014-09-10,2014-09-13,First Class,Consumer,United States,Clifton,New Jersey,East,Furniture,Furnishings,254.9,5,0.0,76.47
2014-09-11,2014-09-16,Standard Class,Consumer,United States,Oxnard,California,West,Furniture,Furnishings,127.95,3,0.0,21.7515
2014-09-12,2014-09-17,Second Class,Consumer,United States,New York City,New York,East,Furniture,Chairs,3785.292,6,0.1,420.588
2014-09-12,2014-09-19,Standard Class,Home Office,United States,Olathe,Kansas,Central,Furniture,Furnishings,40.56,2,0.0,12.9792
2014-09-13,2014-09-13,Same Day,Consumer,United States,Seattle,Washington,West,Furniture,Furnishings,14.19,3,0.0,5.5341
2014-09-13,2014-09-17,Standard Class,Home Office,United States,Odessa,Texas,Central,Furniture,Chairs,340.116,6,0.3,-9.7176
2014-09-14,2014-09-14,Same Day,Consumer,United States,New York City,New York,East,Furniture,Tables,464.292,9,0.4,-108.3348
2014-09-14,2014-09-19,Standard Class,Consumer,United States,Macon,Georgia,South,Furniture,Furnishings,142.4,5,0.0,52.688
2014-09-14,2014-09-18,Second Class,Corporate,United States,Corpus Christi,Texas,Central,Furniture,Furnishings,9.96,5,0.6,-6.723
2014-09-14,2014-09-18,Second Class,Consumer,United States,Tampa,Florida,South,Furniture,Furnishings,13.128,3,0.2,3.7743
2014-09-15,2014-09-19,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,103.936,4,0.2,16.8896
2014-09-15,2014-09-20,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,14.56,2,0.0,6.2608
2014-09-17,2014-09-21,Standard Class,Consumer,United States,Seattle,Washington,West,Furniture,Furnishings,35.34,2,0.0,13.4292
2014-09-19,2014-09-19,Same Day,Corporate,United States,New York City,New York,East,Furniture,Chairs,887.103,7,0.1,177.4206
2014-09-19,2014-09-24,Standard Class,Corporate,United States,Chandler,Arizona,West,Furniture,Tables,73.915,1,0.5,-45.8273
2014-09-20,2014-09-23,First Class,Consumer,United States,New York City,New York,East,Furniture,Chairs,631.782,2,0.1,140.396
2014-09-20,2014-09-23,First Class,Consumer,United States,New York City,New York,East,Furniture,Bookcases,801.568,2,0.2,-10.0196
2014-09-20,2014-09-25,Standard Class,Consumer,United States,Bloomington,Illinois,Central,Furniture,Tables,617.7,6,0.5,-407.682
2014-09-20,2014-09-24,Standard Class,Consumer,United States,Columbia,Maryland,East,Furniture,Furnishings,164.22,3,0.0,50.9082
2014-09-20,2014-09-24,Standard Class,Consumer,United States,Columbia,Maryland,East,Furniture,Bookcases,362.94,3,0.0,36.294
2014-09-20,2014-09-23,First Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Bookcases,493.43,5,0.3,-70.49
2014-09-21,2014-09-23,First Class,Home Office,United States,Garland,Texas,Central,Furniture,Furnishings,8.544,2,0.6,-7.476
2014-09-22,2014-09-29,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,97.44,3,0.0,35.0784
2014-09-22,2014-09-29,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Chairs,579.528,4,0.1,83.7096
2014-09-23,2014-09-28,Standard Class,Corporate,United States,San Diego,California,West,Furniture,Bookcases,435.999,3,0.15,20.5176
2014-09-25,2014-09-30,Standard Class,Home Office,United States,Houston,Texas,Central,Furniture,Bookcases,300.5328,2,0.32,-97.2312
2014-09-26,2014-09-27,First Class,Home Office,United States,San Diego,California,West,Furniture,Chairs,585.552,3,0.2,73.194
2014-09-26,2014-10-01,Second Class,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,145.568,2,0.2,0.0
2014-09-26,2014-09-30,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,21.184,1,0.2,4.7664
2014-09-27,2014-10-03,Standard Class,Corporate,United States,Hackensack,New Jersey,East,Furniture,Furnishings,87.54,3,0.0,37.6422
2014-09-27,2014-10-01,Standard Class,Consumer,United States,San Diego,California,West,Furniture,Chairs,603.92,5,0.2,45.294
2014-09-28,2014-10-03,Standard Class,Consumer,United States,Hollywood,Florida,South,Furniture,Furnishings,337.088,4,0.2,16.8544
2014-09-29,2014-10-03,Second Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,117.36,4,0.0,36.3816
2014-09-29,2014-10-03,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Tables,409.272,2,0.4,-81.8544
2014-09-29,2014-10-03,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Tables,67.176,1,0.4,-20.1528
2014-09-29,2014-10-01,Second Class,Home Office,United States,Seattle,Washington,West,Furniture,Tables,2348.82,9,0.0,399.2994
2014-09-29,2014-10-01,Second Class,Home Office,United States,Seattle,Washington,West,Furniture,Furnishings,6.16,2,0.0,2.9568
2014-09-29,2014-10-03,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,204.6,2,0.0,53.196
2014-09-30,2014-10-06,Standard Class,Corporate,United States,New York City,New York,East,Furniture,Furnishings,15.24,3,0.0,5.1816
2014-10-03,2014-10-08,Second Class,Corporate,United States,Los Angeles,California,West,Furniture,Tables,143.432,1,0.2,3.5858
2014-10-03,2014-10-08,Second Class,Consumer,United States,Evanston,Illinois,Central,Furniture,Chairs,258.279,3,0.3,-70.1043
2014-10-03,2014-10-08,Second Class,Corporate,United States,Los Angeles,California,West,Furniture,Chairs,122.352,3,0.2,13.7646
2014-10-03,2014-10-07,Standard Class,Consumer,United States,Dallas,Texas,Central,Furniture,Furnishings,31.776,3,0.6,-19.0656
2014-10-04,2014-10-06,First Class,Consumer,United States,New York City,New York,East,Furniture,Chairs,589.41,5,0.1,-6.549
2014-10-07,2014-10-13,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,129.92,5,0.2,21.112
2014-10-10,2014-10-10,Same Day,Home Office,United States,Manteca,California,West,Furniture,Chairs,122.352,3,0.2,13.7646
2014-10-10,2014-10-14,Standard Class,Home Office,United States,Phoenix,Arizona,West,Furniture,Furnishings,46.872,7,0.2,3.5154
2014-10-11,2014-10-13,First Class,Consumer,United States,Pasadena,California,West,Furniture,Chairs,433.568,2,0.2,-65.0352
2014-10-11,2014-10-15,Standard Class,Corporate,United States,Fayetteville,Arkansas,South,Furniture,Furnishings,8.92,4,0.0,3.9248
2014-10-11,2014-10-16,Standard Class,Home Office,United States,Seattle,Washington,West,Furniture,Furnishings,63.47,11,0.0,19.041
2014-10-13,2014-10-15,First Class,Consumer,United States,Edmonds,Washington,West,Furniture,Tables,1298.55,5,0.0,311.652
2014-10-13,2014-10-18,Second Class,Corporate,United States,Lakewood,New Jersey,East,Furniture,Chairs,245.98,2,0.0,27.0578
2014-10-14,2014-10-17,First Class,Consumer,United States,Everett,Massachusetts,East,Furniture,Chairs,1628.82,9,0.0,260.6112
2014-10-15,2014-10-20,Standard Class,Consumer,United States,Hialeah,Florida,South,Furniture,Furnishings,15.384,1,0.2,4.0383
2014-10-15,2014-10-17,First Class,Consumer,United States,Parma,Ohio,East,Furniture,Chairs,183.372,2,0.3,-7.8588
2014-10-17,2014-10-19,Second Class,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,5.312,2,0.6,-1.5936
2014-10-18,2014-10-20,Second Class,Corporate,United States,Montgomery,Alabama,South,Furniture,Chairs,545.88,6,0.0,70.9644
2014-10-18,2014-10-22,Standard Class,Corporate,United States,Texarkana,Arkansas,South,Furniture,Chairs,605.34,6,0.0,145.2816
2014-10-20,2014-10-23,First Class,Corporate,United States,Knoxville,Tennessee,South,Furniture,Tables,328.59,3,0.4,-147.8655
2014-10-21,2014-10-22,First Class,Consumer,United States,Fairfield,Ohio,East,Furniture,Tables,409.59,3,0.4,-122.877
2014-10-21,2014-10-26,Standard Class,Corporate,United States,Newport News,Virginia,South,Furniture,Tables,591.32,4,0.0,112.3508
2014-10-22,2014-10-28,Standard Class,Home Office,United States,Newark,Ohio,East,Furniture,Furnishings,93.888,4,0.2,12.9096
2014-10-22,2014-10-26,Standard Class,Corporate,United States,Bossier City,Louisiana,South,Furniture,Furnishings,129.92,4,0.0,10.3936
2014-10-26,2014-10-30,Second Class,Consumer,United States,Seattle,Washington,West,Furniture,Furnishings,63.92,4,0.0,3.196
2014-10-28,2014-10-31,First Class,Corporate,United States,Los Angeles,California,West,Furniture,Bookcases,616.998,6,0.15,-36.294
2014-10-31,2014-11-04,Standard Class,Corporate,United States,Los Angeles,California,West,Furniture,Chairs,146.352,3,0.2,-9.147
2014-10-31,2014-11-02,Second Class,Consumer,United States,Cranston,Rhode Island,East,Furniture,Furnishings,14.76,2,0.0,4.2804
2014-10-31,2014-11-02,Second Class,Consumer,United States,Cranston,Rhode Island,East,Furniture,Furnishings,17.67,3,0.0,7.7748
2014-10-31,2014-11-02,Second Class,Consumer,United States,Cranston,Rhode Island,East,Furniture,Chairs,1604.9,5,0.0,481.47
2014-10-31,2014-11-02,Second Class,Consumer,United States,Cranston,Rhode Island,East,Furniture,Tables,385.686,1,0.3,-60.6078
2014-10-31,2014-11-02,Second Class,Corporate,United States,Lorain,Ohio,East,Furniture,Tables,1421.664,8,0.4,-734.5264
2014-11-01,2014-11-05,Standard Class,Consumer,United States,Long Beach,New York,East,Furniture,Furnishings,31.68,6,0.0,9.8208
2014-11-01,2014-11-03,First Class,Corporate,United States,Mason,Ohio,East,Furniture,Furnishings,68.704,2,0.2,16.3172
2014-11-02,2014-11-06,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,89.34,6,0.0,24.1218
2014-11-03,2014-11-07,Standard Class,Consumer,United States,Jacksonville,North Carolina,South,Furniture,Furnishings,410.352,3,0.2,-51.294
2014-11-03,2014-11-07,Standard Class,Consumer,United States,Jacksonville,North Carolina,South,Furniture,Tables,945.036,6,0.4,-299.2614
2014-11-04,2014-11-09,Standard Class,Home Office,United States,New York City,New York,East,Furniture,Chairs,135.882,1,0.1,24.1568
2014-11-04,2014-11-08,Standard Class,Consumer,United States,San Diego,California,West,Furniture,Furnishings,35.34,2,0.0,13.4292
2014-11-04,2014-11-11,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Tables,573.728,4,0.2,-64.5444
2014-11-05,2014-11-10,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,273.568,2,0.2,-34.196
2014-11-05,2014-11-05,Same Day,Consumer,United States,Hampton,Virginia,South,Furniture,Chairs,149.9,5,0.0,40.473
2014-11-05,2014-11-10,Standard Class,Home Office,United States,Los Angeles,California,West,Furniture,Furnishings,20.04,6,0.0,8.8176
2014-11-07,2014-11-12,Standard Class,Consumer,United States,Houston,Texas,Central,Furniture,Chairs,683.144,4,0.3,0.0
2014-11-09,2014-11-13,Standard Class,Home Office,United States,New York City,New York,East,Furniture,Furnishings,56.52,9,0.0,21.4776
2014-11-09,2014-11-11,Second Class,Consumer,United States,San Francisco,California,West,Furniture,Bookcases,222.666,2,0.15,10.4784
2014-11-10,2014-11-16,Standard Class,Consumer,United States,San Diego,California,West,Furniture,Furnishings,39.88,2,0.0,11.1664
2014-11-10,2014-11-16,Standard Class,Consumer,United States,Midland,Michigan,Central,Furniture,Chairs,563.94,3,0.0,112.788
2014-11-10,2014-11-16,Standard Class,Consumer,United States,San Diego,California,West,Furniture,Furnishings,53.2,5,0.0,14.896
2014-11-11,2014-11-18,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,112.648,1,0.2,11.2648
2014-11-11,2014-11-15,Second Class,Corporate,United States,Reading,Pennsylvania,East,Furniture,Bookcases,521.96,4,0.5,-250.5408
2014-11-11,2014-11-14,Second Class,Consumer,United States,Louisville,Colorado,West,Furniture,Chairs,603.92,5,0.2,75.49
2014-11-11,2014-11-15,Second Class,Corporate,United States,Reading,Pennsylvania,East,Furniture,Furnishings,23.968,2,0.2,7.7896
2014-11-11,2014-11-15,Standard Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Chairs,797.944,4,0.3,-56.996
2014-11-11,2014-11-15,Standard Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,10.984,2,0.6,-7.9634
2014-11-12,2014-11-16,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Tables,629.064,3,0.2,31.4532
2014-11-12,2014-11-18,Standard Class,Consumer,United States,Carrollton,Texas,Central,Furniture,Furnishings,25.128,3,0.6,-6.9102
2014-11-12,2014-11-16,Standard Class,Corporate,United States,Houston,Texas,Central,Furniture,Bookcases,67.9932,1,0.32,-12.9987
2014-11-14,2014-11-18,Standard Class,Home Office,United States,New York City,New York,East,Furniture,Chairs,69.264,2,0.1,14.6224
2014-11-15,2014-11-18,First Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,10.11,3,0.0,3.2352
2014-11-16,2014-11-20,Standard Class,Consumer,United States,Decatur,Illinois,Central,Furniture,Chairs,37.296,2,0.3,-1.0656
2014-11-16,2014-11-18,First Class,Corporate,United States,Los Angeles,California,West,Furniture,Bookcases,305.9745,3,0.15,25.1979
2014-11-17,2014-11-22,Standard Class,Consumer,United States,Buffalo,New York,East,Furniture,Bookcases,4007.84,10,0.2,-50.098
2014-11-17,2014-11-24,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,657.93,5,0.3,-93.99
2014-11-17,2014-11-22,Standard Class,Corporate,United States,Newark,Delaware,East,Furniture,Furnishings,124.41,3,0.0,14.9292
2014-11-17,2014-11-21,Standard Class,Home Office,United States,Moorhead,Minnesota,Central,Furniture,Chairs,479.9,5,0.0,81.583
2014-11-18,2014-11-25,Standard Class,Corporate,United States,Seattle,Washington,West,Furniture,Furnishings,137.54,2,0.0,55.016
2014-11-18,2014-11-22,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,60.312,3,0.2,5.2773
2014-11-18,2014-11-25,Standard Class,Corporate,United States,Seattle,Washington,West,Furniture,Tables,730.2,4,0.0,94.926
2014-11-18,2014-11-23,Standard Class,Corporate,United States,Franklin,Wisconsin,Central,Furniture,Chairs,392.94,3,0.0,43.2234
2014-11-18,2014-11-20,Second Class,Consumer,United States,Louisville,Colorado,West,Furniture,Tables,145.98,2,0.5,-99.2664
2014-11-18,2014-11-21,First Class,Consumer,United States,Des Plaines,Illinois,Central,Furniture,Bookcases,424.116,6,0.3,-30.294
2014-11-18,2014-11-21,First Class,Consumer,United States,Des Plaines,Illinois,Central,Furniture,Furnishings,8.544,2,0.6,-7.476
2014-11-18,2014-11-21,First Class,Consumer,United States,Des Plaines,Illinois,Central,Furniture,Tables,292.1,4,0.5,-175.26
2014-11-19,2014-11-25,Standard Class,Corporate,United States,Wilmington,Delaware,East,Furniture,Bookcases,1025.88,6,0.0,235.9524
2014-11-23,2014-11-27,Standard Class,Corporate,United States,Mesquite,Texas,Central,Furniture,Furnishings,6.368,2,0.6,-2.5472
2014-11-23,2014-11-25,First Class,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,603.92,5,0.2,-67.941
2014-11-23,2014-11-26,Second Class,Corporate,United States,Houston,Texas,Central,Furniture,Chairs,155.372,2,0.3,-35.5136
2014-11-23,2014-11-25,First Class,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,381.44,2,0.2,23.84
2014-11-24,2014-11-29,Standard Class,Consumer,United States,Toledo,Ohio,East,Furniture,Furnishings,35.168,7,0.2,9.6712
2014-11-24,2014-11-26,Second Class,Consumer,United States,Sacramento,California,West,Furniture,Chairs,120.712,1,0.2,-18.1068
2014-11-24,2014-11-24,Same Day,Corporate,United States,Columbus,Ohio,East,Furniture,Chairs,611.058,3,0.3,-34.9176
2014-11-24,2014-11-29,Standard Class,Home Office,United States,Virginia Beach,Virginia,South,Furniture,Furnishings,111.15,5,0.0,48.906
2014-11-24,2014-11-26,First Class,Consumer,United States,San Diego,California,West,Furniture,Furnishings,151.72,4,0.0,27.3096
2014-11-25,2014-11-29,Second Class,Home Office,United States,New York City,New York,East,Furniture,Bookcases,275.952,3,0.2,-37.9434
2014-11-25,2014-11-27,Second Class,Corporate,United States,Brentwood,California,West,Furniture,Furnishings,23.88,3,0.0,10.5072
2014-11-25,2014-11-30,Standard Class,Corporate,United States,Arlington,Texas,Central,Furniture,Furnishings,6.096,3,0.6,-3.9624
2014-11-25,2014-11-30,Standard Class,Corporate,United States,Arlington,Texas,Central,Furniture,Tables,1218.735,5,0.3,-121.8735
2014-11-25,2014-11-27,Second Class,Consumer,United States,Woonsocket,Rhode Island,East,Furniture,Furnishings,52.96,2,0.0,20.1248
2014-11-25,2014-11-29,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,725.344,4,0.2,54.4008
2014-11-26,2014-12-01,Second Class,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,19.3,5,0.6,-14.475
2014-11-27,2014-12-01,Standard Class,Corporate,United States,Buffalo,New York,East,Furniture,Furnishings,199.9,5,0.0,39.98
2014-11-28,2014-12-01,Second Class,Corporate,United States,Columbia,South Carolina,South,Furniture,Furnishings,397.6,5,0.0,43.736
2014-11-28,2014-11-28,Same Day,Home Office,United States,San Francisco,California,West,Furniture,Bookcases,411.332,4,0.15,-4.8392
2014-12-01,2014-12-03,Second Class,Corporate,United States,Houston,Texas,Central,Furniture,Chairs,674.058,3,0.3,-19.2588
2014-12-01,2014-12-03,Second Class,Consumer,United States,Columbus,Ohio,East,Furniture,Chairs,909.72,6,0.3,-51.984
2014-12-01,2014-12-03,First Class,Consumer,United States,Lowell,Massachusetts,East,Furniture,Furnishings,45.84,3,0.0,15.5856
2014-12-01,2014-12-03,Second Class,Consumer,United States,Columbus,Ohio,East,Furniture,Furnishings,8.128,2,0.2,1.4224
2014-12-01,2014-12-03,First Class,Consumer,United States,Madison,Wisconsin,Central,Furniture,Chairs,2807.84,8,0.0,673.8816
2014-12-01,2014-12-03,First Class,Consumer,United States,Lowell,Massachusetts,East,Furniture,Furnishings,9.82,2,0.0,3.2406
2014-12-01,2014-12-05,Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,58.2,3,0.0,28.518
2014-12-02,2014-12-07,Standard Class,Corporate,United States,Clinton,Maryland,East,Furniture,Furnishings,60.72,3,0.0,23.6808
2014-12-02,2014-12-07,Standard Class,Corporate,United States,Clinton,Maryland,East,Furniture,Chairs,239.84,8,0.0,64.7568
2014-12-02,2014-12-06,Standard Class,Corporate,United States,Corpus Christi,Texas,Central,Furniture,Furnishings,58.36,5,0.6,-24.803
2014-12-02,2014-12-06,Standard Class,Corporate,United States,Corpus Christi,Texas,Central,Furniture,Furnishings,39.96,5,0.6,-23.976
